,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
13033,120404.0,3.828742784415145,15.8,32.8,0.0,3.0,33.0,15.0,15.0,22.0,7.0,51.0,27.0,1016.7,1012.8,1.0,4.467539586252022,23.6,31.9,0.0,0.0,0
13034,120405.0,3.828742784415145,17.9,31.0,0.0,15.0,37.0,15.0,15.0,26.0,9.0,54.0,33.0,1019.6,1014.9,1.0,4.467539586252022,23.5,30.4,0.0,0.0,0
13035,120406.0,3.828742784415145,16.0,29.9,0.0,15.0,33.0,15.0,4.0,20.0,9.0,56.0,36.0,1020.7,1015.5,4.545563347442761,5.0,22.4,28.9,0.0,0.0,0
13036,120407.0,3.828742784415145,16.8,31.3,0.0,15.0,33.0,15.0,5.0,24.0,13.0,54.0,33.0,1018.0,1014.5,4.0,6.0,22.9,31.2,0.0,0.0,0
13037,120408.0,3.828742784415145,17.6,31.9,0.0,15.0,43.0,15.0,13.0,22.0,15.0,49.0,23.0,1019.1,1014.2,1.0,4.467539586252022,25.0,31.2,0.0,0.0,0
13038,120409.0,3.828742784415145,15.1,26.1,0.0,2.0,43.0,2.0,2.0,11.0,28.0,55.0,22.0,1017.4,1015.5,1.0,4.467539586252022,20.3,25.3,0.0,0.0,0
13039,120410.0,3.828742784415145,9.3,22.0,0.0,14.0,54.0,14.0,10.0,35.0,35.0,29.0,11.0,1023.0,1020.7,4.545563347442761,4.467539586252022,15.8,20.9,0.0,0.0,0
13040,120411.0,3.828742784415145,8.8,24.7,0.0,14.0,37.0,12.0,11.0,20.0,20.0,43.0,24.0,1027.1,1023.6,1.0,4.467539586252022,17.0,23.6,0.0,0.0,0
13041,120412.0,3.828742784415145,9.3,26.3,0.0,8.0,37.0,12.0,14.0,19.0,15.0,45.0,26.0,1030.1,1025.7,1.0,4.467539586252022,18.3,26.0,0.0,0.0,0
13042,120413.0,3.828742784415145,10.3,26.8,0.0,3.0,37.0,3.0,3.0,24.0,11.0,37.0,22.0,1030.0,1025.2,4.251556310130164,4.409265291349982,20.8,26.1,0.0,0.0,0
13043,120414.0,3.828742784415145,12.2,26.3,0.0,8.0,30.0,3.0,14.0,13.0,13.0,51.0,42.0,1027.2,1022.3,7.0,6.0,21.1,25.6,0.0,0.0,0
13044,120415.0,3.828742784415145,15.9,28.6,0.0,10.0,28.0,8.0,15.0,13.0,6.0,58.0,35.0,1024.6,1019.0,4.0,6.0,23.0,27.8,0.0,0.0,0
13045,120416.0,3.828742784415145,18.6,29.0,0.0,10.0,52.0,15.0,10.0,17.0,30.0,65.0,69.0,1021.5,1017.7,7.0,4.467539586252022,22.1,20.2,0.0,0.15118640757738505,0
13046,120417.0,3.828742784415145,14.0,21.9,0.1506418485237484,12.0,33.0,16.0,7.0,0.0,20.0,83.0,72.0,1019.0,1016.4,7.0,4.467539586252022,18.8,19.9,0.0,0.0,0
13047,120418.0,3.828742784415145,12.8,25.7,0.0,3.0,24.0,3.0,7.0,11.0,13.0,78.0,46.0,1017.6,1013.5,5.0,6.0,18.9,25.3,0.0,0.0,0
13048,120419.0,3.828742784415145,13.1,28.8,0.0,13.0,30.0,3.0,9.0,15.0,11.0,60.0,29.0,1017.1,1013.5,3.0,4.467539586252022,21.7,27.6,0.0,0.0,0
13049,120420.0,3.828742784415145,13.4,28.8,0.0,8.0,31.0,15.0,11.0,19.0,13.0,63.0,27.0,1017.2,1013.3,6.0,5.0,21.6,28.0,0.0,0.0,0
13050,120421.0,3.828742784415145,12.2,29.4,0.0,3.0,26.0,17.0,4.0,15.0,7.0,63.0,24.0,1015.1,1011.1,2.0,4.0,21.7,28.7,0.0,0.0,0
13051,120422.0,3.828742784415145,13.0,30.2,0.0,3.0,30.0,17.0,16.0,17.0,0.0,59.0,28.0,1014.6,1010.6,2.0,4.467539586252022,22.0,29.6,0.0,0.0,0
13052,120423.0,3.828742784415145,21.0,23.0,0.0,2.0,37.0,12.0,13.0,9.0,9.0,69.0,91.0,1014.7,1014.4,8.0,4.467539586252022,22.2,18.6,0.0,1.8,0
13053,120424.0,3.828742784415145,16.4,24.5,1.8,11.0,39.0,9.0,5.0,13.0,28.0,93.0,31.0,1015.4,1012.9,7.0,3.0,18.8,24.1,0.0,0.0,0
13054,120425.0,3.828742784415145,6.3,18.4,0.0,11.0,41.0,2.0,2.0,17.0,30.0,56.0,31.0,1018.0,1015.9,2.0,3.0,12.4,17.1,0.0,0.0,0
13055,120426.0,3.828742784415145,3.5,22.5,0.0,10.0,35.0,10.0,11.0,20.0,22.0,56.0,32.0,1020.2,1016.2,4.251556310130164,4.409265291349982,13.9,21.8,0.0,0.0,0
13056,120427.0,3.828742784415145,8.5,22.2,0.0,15.0,30.0,8.0,15.0,13.0,13.0,61.0,39.0,1020.8,1018.9,8.0,4.467539586252022,15.5,20.7,0.0,0.15118640757738505,0
13057,120428.0,3.828742784415145,14.4,16.7,0.1506418485237484,6.0,28.0,14.0,6.0,13.0,15.0,95.0,95.0,1020.9,1018.1,8.0,4.467539586252022,15.4,16.4,0.0,0.15118640757738505,0
13058,120429.0,3.828742784415145,10.9,25.1,0.1506418485237484,6.0,28.0,14.0,10.0,13.0,13.0,81.0,32.0,1018.3,1016.2,4.0,4.0,16.9,24.7,0.0,0.0,0
13059,120430.0,3.828742784415145,9.7,24.8,0.0,3.0,30.0,3.0,7.0,20.0,15.0,61.0,32.0,1024.2,1020.2,2.0,4.467539586252022,17.3,23.9,0.0,0.0,0
13060,120501.0,3.828742784415145,9.8,25.9,0.0,3.0,33.0,3.0,17.0,22.0,17.0,59.0,29.0,1025.6,1021.2,5.0,3.0,17.8,25.0,0.0,0.0,0
13061,120502.0,3.828742784415145,10.4,25.7,0.0,2.0,37.0,8.0,9.0,19.0,17.0,60.0,41.0,1023.0,1018.1,1.0,4.0,18.2,24.7,0.0,0.15118640757738505,0
13062,120503.0,3.828742784415145,14.8,23.2,0.1506418485237484,14.0,28.0,4.0,6.0,4.0,20.0,85.0,60.0,1020.4,1016.7,6.0,6.0,17.9,21.6,0.0,0.0,0
13063,120504.0,3.828742784415145,7.7,23.7,0.0,2.0,35.0,16.0,11.0,0.0,22.0,83.0,33.0,1019.5,1015.5,1.0,5.0,14.0,23.1,0.0,0.0,0
13064,120505.0,3.828742784415145,4.7,20.2,0.0,5.0,37.0,11.0,2.0,13.0,20.0,66.0,25.0,1016.7,1013.9,3.0,4.467539586252022,11.1,19.9,0.0,0.0,0
13065,120506.0,3.828742784415145,4.2,20.8,0.0,2.0,30.0,14.0,11.0,7.0,15.0,66.0,25.0,1019.6,1016.5,1.0,4.467539586252022,11.9,20.3,0.0,0.0,0
13066,120507.0,3.828742784415145,5.6,22.2,0.0,14.0,28.0,16.0,11.0,0.0,17.0,55.0,23.0,1019.9,1015.9,1.0,5.0,13.9,20.9,0.0,0.0,0
13067,120508.0,3.828742784415145,5.5,25.1,0.0,11.0,35.0,3.0,10.0,11.0,20.0,54.0,17.0,1019.6,1016.8,1.0,4.467539586252022,15.1,24.9,0.0,0.0,0
13068,120509.0,3.828742784415145,6.8,27.4,0.0,11.0,28.0,3.0,11.0,13.0,13.0,47.0,18.0,1023.0,1019.7,4.545563347442761,4.467539586252022,16.9,26.7,0.0,0.0,0
13069,120510.0,3.828742784415145,7.7,26.7,0.0,8.0,28.0,3.0,12.0,17.0,11.0,48.0,19.0,1024.2,1019.6,4.545563347442761,4.467539586252022,17.2,26.2,0.0,0.0,0
13070,120511.0,3.828742784415145,7.2,26.6,0.0,17.0,31.0,17.0,10.0,24.0,6.0,58.0,22.0,1022.3,1017.6,4.545563347442761,4.467539586252022,17.9,26.2,0.0,0.0,0
13071,120512.0,3.828742784415145,7.5,27.6,0.0,1.0,39.0,8.0,1.0,11.0,24.0,57.0,22.0,1019.0,1015.0,2.0,5.0,15.8,25.6,0.0,0.0,0
13072,120513.0,3.828742784415145,5.0,17.7,0.0,5.0,46.0,10.0,2.0,22.0,30.0,44.0,26.0,1020.4,1017.7,4.545563347442761,4.467539586252022,12.1,17.1,0.0,0.0,0
13073,120514.0,3.828742784415145,3.4,18.5,0.0,11.0,44.0,10.0,10.0,15.0,26.0,60.0,21.0,1022.5,1019.9,4.545563347442761,4.467539586252022,11.9,17.8,0.0,0.0,0
13074,120515.0,3.828742784415145,1.1,20.1,0.0,10.0,26.0,3.0,11.0,13.0,11.0,52.0,20.0,1024.1,1020.7,4.545563347442761,4.467539586252022,11.1,19.5,0.0,0.0,0
13075,120516.0,3.828742784415145,1.6,22.5,0.0,3.0,20.0,3.0,10.0,15.0,6.0,46.0,21.0,1023.9,1020.5,4.251556310130164,4.409265291349982,12.6,22.1,0.0,0.0,0
13076,120517.0,3.828742784415145,4.6,23.1,0.0,8.0,30.0,3.0,1.0,17.0,11.0,51.0,20.0,1024.2,1020.6,4.251556310130164,4.409265291349982,14.9,22.6,0.0,0.0,0
13077,120518.0,3.828742784415145,5.5,23.1,0.0,8.0,33.0,8.0,10.0,13.0,6.0,55.0,20.0,1025.0,1021.3,4.251556310130164,4.467539586252022,15.0,22.4,0.0,0.0,0
13078,120519.0,3.828742784415145,5.4,23.0,0.0,3.0,31.0,8.0,1.0,11.0,11.0,51.0,18.0,1024.6,1020.8,3.0,4.0,14.8,22.1,0.0,0.0,0
13079,120520.0,3.828742784415145,3.5,22.9,0.0,8.0,26.0,3.0,10.0,15.0,9.0,36.0,16.0,1024.2,1020.3,1.0,4.467539586252022,14.4,22.3,0.0,0.0,0
13080,120521.0,3.828742784415145,6.5,23.7,0.0,8.0,31.0,8.0,9.0,15.0,17.0,52.0,30.0,1024.9,1021.1,1.0,5.0,16.0,23.0,0.0,0.0,0
13081,120524.0,3.828742784415145,11.5,24.7,0.1506418485237484,15.0,56.0,17.0,13.0,31.0,17.0,69.0,70.0,1021.0,1016.8,4.251556310130164,4.467539586252022,18.0,19.6,0.0,0.15118640757738505,0
13082,120525.0,3.828742784415145,12.4,13.9,0.1506418485237484,13.0,44.0,10.0,5.0,6.0,19.0,87.0,55.0,1017.9,1017.7,8.0,6.0,12.4,13.9,0.0,0.2,0
13083,120526.0,3.828742784415145,2.1,15.1,0.2,2.0,37.0,16.0,11.0,0.0,17.0,80.0,41.0,1021.9,1018.5,2.0,3.0,9.1,14.7,0.0,0.0,0
13084,120527.0,3.828742784415145,4.2,17.6,0.0,11.0,43.0,16.0,11.0,0.0,24.0,70.0,45.0,1021.2,1018.4,1.0,4.0,11.0,16.8,0.0,0.0,0
13085,120528.0,3.828742784415145,3.1,20.9,0.0,12.0,31.0,6.0,10.0,19.0,11.0,65.0,37.0,1023.7,1021.5,4.545563347442761,4.467539586252022,12.5,20.0,0.0,0.0,0
13086,120529.0,3.828742784415145,5.9,22.4,0.0,3.0,26.0,7.0,11.0,15.0,13.0,66.0,35.0,1027.2,1025.4,1.0,4.467539586252022,14.2,21.9,0.0,0.0,0
13087,120530.0,3.828742784415145,6.5,22.6,0.0,7.0,31.0,7.0,3.0,9.0,15.0,68.0,39.0,1031.0,1027.4,1.0,4.467539586252022,14.2,21.8,0.0,0.0,0
13088,120531.0,3.828742784415145,7.0,22.6,0.0,3.0,30.0,12.0,3.0,11.0,13.0,66.0,33.0,1029.8,1025.4,1.0,3.0,13.9,22.0,0.0,0.0,0
13089,120601.0,3.828742784415145,10.2,17.2,0.0,3.0,22.0,7.0,6.0,11.0,13.0,69.0,79.0,1026.1,1022.7,7.0,4.467539586252022,14.3,15.5,0.0,0.15118640757738505,0
13090,120602.0,3.828742784415145,13.0,18.7,0.1506418485237484,8.0,31.0,3.0,13.0,13.0,9.0,85.0,92.0,1019.1,1015.7,8.0,4.467539586252022,13.9,16.3,0.0,0.15118640757738505,0
13091,120603.0,3.828742784415145,13.6,18.2,0.1506418485237484,2.0,37.0,10.0,10.0,13.0,19.0,99.0,77.0,1012.7,1009.2,8.0,5.0,14.3,17.8,0.0,0.15118640757738505,0
13092,120604.0,3.828742784415145,12.0,15.3,0.1506418485237484,2.0,37.0,5.0,2.0,15.0,28.0,97.0,74.0,1009.7,1007.4,8.0,4.467539586252022,12.6,14.3,0.0,0.0,0
13093,120605.0,3.828742784415145,4.9,13.1,0.0,1.0,43.0,4.0,1.0,24.0,30.0,78.0,65.0,1007.7,1006.4,7.0,4.467539586252022,8.6,11.6,0.0,0.2,0
13094,120606.0,3.828742784415145,6.0,18.0,0.2,10.0,37.0,11.0,6.0,19.0,13.0,88.0,42.0,1015.2,1014.3,5.0,4.0,9.3,17.1,0.0,0.0,0
13095,120607.0,3.828742784415145,6.8,18.2,0.0,12.0,35.0,6.0,4.0,17.0,9.0,58.0,38.0,1020.7,1018.6,1.0,4.467539586252022,12.9,17.8,0.0,0.0,0
13096,120608.0,3.828742784415145,5.6,19.3,0.0,3.0,24.0,3.0,5.0,15.0,9.0,79.0,52.0,1024.1,1021.8,4.0,6.0,11.1,16.6,0.0,0.0,0
13097,120609.0,3.828742784415145,6.8,20.2,0.0,3.0,24.0,3.0,6.0,13.0,11.0,77.0,32.0,1024.8,1021.7,7.0,5.0,10.8,18.4,0.0,0.0,0
13098,120610.0,3.828742784415145,4.9,20.4,0.0,12.0,33.0,7.0,12.0,13.0,17.0,66.0,23.0,1022.8,1018.2,3.0,3.0,12.0,19.8,0.0,0.0,0
13099,120611.0,3.828742784415145,4.2,19.4,0.0,12.0,31.0,14.0,7.0,11.0,17.0,67.0,42.0,1018.1,1015.0,1.0,4.467539586252022,12.1,18.8,0.0,0.0,0
13100,120612.0,3.828742784415145,6.0,20.5,0.0,2.0,35.0,10.0,2.0,11.0,22.0,80.0,39.0,1016.8,1014.4,1.0,4.467539586252022,12.7,20.0,0.0,0.0,0
13101,120613.0,3.828742784415145,6.1,21.6,0.0,12.0,35.0,6.0,14.0,17.0,6.0,61.0,41.0,1018.4,1015.4,1.0,4.467539586252022,15.0,20.9,0.0,0.0,0
13102,120614.0,3.828742784415145,6.9,20.8,0.0,8.0,33.0,8.0,9.0,15.0,11.0,63.0,44.0,1018.7,1015.7,4.545563347442761,4.467539586252022,14.0,20.1,0.0,0.0,0
13103,120615.0,3.828742784415145,6.3,22.4,0.0,8.0,26.0,17.0,13.0,20.0,13.0,74.0,34.0,1019.8,1016.7,4.545563347442761,4.467539586252022,13.1,21.8,0.0,0.0,0
13104,120616.0,3.828742784415145,8.7,22.1,0.0,15.0,35.0,15.0,1.0,28.0,15.0,62.0,39.0,1020.8,1017.3,4.0,5.0,14.9,21.5,0.0,0.6,0
13105,120617.0,3.828742784415145,6.0,16.9,0.6,11.0,39.0,11.0,11.0,15.0,26.0,99.0,36.0,1025.1,1022.7,8.0,4.467539586252022,9.9,16.4,0.0,0.0,0
13106,120618.0,3.828742784415145,2.5,17.1,0.0,10.0,37.0,11.0,2.0,7.0,24.0,86.0,38.0,1025.1,1022.1,1.0,4.467539586252022,8.7,16.4,0.0,0.0,0
13107,120619.0,3.828742784415145,0.9,17.4,0.0,10.0,39.0,11.0,10.0,9.0,22.0,85.0,40.0,1025.0,1021.0,1.0,4.467539586252022,7.4,16.8,0.0,0.0,0
13108,120620.0,3.828742784415145,0.9,18.2,0.0,3.0,19.0,3.0,4.0,6.0,9.0,80.0,42.0,1024.5,1020.5,1.0,4.467539586252022,8.3,17.9,0.0,0.0,0
13109,120621.0,3.828742784415145,2.1,20.3,0.0,13.0,30.0,17.0,13.0,17.0,17.0,70.0,26.0,1020.5,1015.3,4.545563347442761,4.467539586252022,9.9,19.9,0.0,0.0,0
13110,120622.0,3.828742784415145,6.6,22.2,0.0,2.0,44.0,13.0,1.0,22.0,28.0,65.0,28.0,1014.1,1011.9,6.0,4.467539586252022,15.4,20.5,0.0,0.0,0
13111,120623.0,3.828742784415145,1.5,15.5,0.0,14.0,35.0,10.0,11.0,13.0,22.0,79.0,38.0,1025.2,1023.3,4.545563347442761,4.467539586252022,8.2,14.6,0.0,0.0,0
13112,120624.0,3.828742784415145,-1.6,17.3,0.0,10.0,30.0,16.0,11.0,0.0,19.0,79.0,19.0,1030.1,1027.8,4.545563347442761,4.467539586252022,5.1,17.0,0.0,0.0,0
13113,120625.0,3.828742784415145,-1.8,18.5,0.0,8.0,26.0,3.0,10.0,15.0,13.0,55.0,19.0,1030.0,1026.2,1.0,4.467539586252022,8.6,17.9,0.0,0.0,0
13114,120626.0,3.828742784415145,1.9,18.9,0.0,3.0,26.0,7.0,13.0,15.0,11.0,52.0,28.0,1025.9,1024.0,7.0,6.0,9.7,17.8,0.0,0.0,0
13115,120627.0,3.828742784415145,5.5,17.0,0.0,12.0,35.0,6.0,14.0,11.0,19.0,79.0,66.0,1026.3,1022.4,7.0,4.467539586252022,9.6,15.9,0.0,0.2,0
13116,120628.0,3.828742784415145,9.3,20.9,0.2,12.0,31.0,10.0,7.0,7.0,17.0,82.0,40.0,1021.7,1015.8,7.0,3.0,12.1,20.4,0.0,0.0,0
13117,120629.0,3.828742784415145,8.9,21.8,0.0,1.0,24.0,16.0,11.0,0.0,15.0,69.0,44.0,1015.7,1012.0,3.0,6.0,14.1,19.9,0.0,0.0,0
13118,120630.0,3.828742784415145,6.8,21.1,0.0,2.0,30.0,8.0,1.0,9.0,20.0,70.0,35.0,1016.4,1013.7,3.0,6.0,13.9,19.9,0.0,0.0,0
13119,120701.0,3.828742784415145,7.0,17.2,0.0,2.0,44.0,1.0,2.0,9.0,33.0,56.0,25.0,1019.6,1017.8,4.0,3.0,12.4,15.8,0.0,0.0,0
13120,120702.0,3.828742784415145,0.2,14.8,0.0,2.0,41.0,11.0,11.0,17.0,26.0,67.0,36.0,1023.1,1020.0,1.0,4.467539586252022,7.2,14.2,0.0,0.0,0
13121,120703.0,3.828742784415145,1.6,15.2,0.0,10.0,39.0,10.0,10.0,17.0,24.0,69.0,33.0,1022.7,1019.8,1.0,4.467539586252022,9.0,15.0,0.0,0.0,0
13122,120704.0,3.828742784415145,-0.4,15.3,0.0,10.0,33.0,10.0,11.0,17.0,17.0,80.0,37.0,1025.4,1023.6,4.545563347442761,4.467539586252022,5.9,14.6,0.0,0.0,0
13123,120705.0,3.828742784415145,-1.6,18.4,0.0,11.0,26.0,16.0,5.0,0.0,9.0,67.0,30.0,1028.5,1025.9,4.545563347442761,4.467539586252022,7.6,17.7,0.0,0.0,0
13124,120706.0,3.828742784415145,2.0,19.2,0.0,7.0,33.0,12.0,6.0,17.0,13.0,57.0,30.0,1029.3,1026.1,4.251556310130164,4.409265291349982,11.8,18.3,0.0,0.0,0
13125,120707.0,3.828742784415145,2.3,19.8,0.0,12.0,28.0,7.0,10.0,11.0,15.0,65.0,28.0,1030.0,1026.2,4.251556310130164,4.409265291349982,10.5,19.6,0.0,0.0,0
13126,120708.0,3.828742784415145,4.1,20.5,0.0,8.0,31.0,3.0,3.0,17.0,9.0,63.0,24.0,1029.3,1025.6,4.251556310130164,4.409265291349982,11.7,19.8,0.0,0.0,0
13127,120709.0,3.828742784415145,6.3,21.7,0.0,15.0,35.0,3.0,8.0,20.0,22.0,59.0,24.0,1029.0,1023.0,5.0,4.0,13.0,21.3,0.0,0.0,0
13128,120710.0,3.828742784415145,9.1,18.9,0.0,17.0,52.0,8.0,17.0,22.0,28.0,60.0,75.0,1023.8,1020.1,7.0,4.467539586252022,15.2,16.4,0.0,0.15118640757738505,0
13129,120711.0,3.828742784415145,13.3,18.6,0.1506418485237484,17.0,44.0,15.0,3.0,19.0,9.0,96.0,75.0,1023.0,1019.6,7.0,4.467539586252022,14.3,18.0,0.0,0.15118640757738505,0
13130,120712.0,3.828742784415145,13.0,18.2,0.1506418485237484,16.0,37.77275469946623,8.0,13.0,17.0,13.0,99.0,98.0,1018.4,1015.2,8.0,4.467539586252022,15.8,17.6,0.0,0.15118640757738505,0
13131,120713.0,3.828742784415145,14.7,18.1,0.1506418485237484,8.0,26.0,17.0,7.0,9.0,15.0,97.0,91.0,1016.5,1013.3,8.0,4.467539586252022,17.2,16.8,0.0,0.15118640757738505,0
13132,120714.0,3.828742784415145,12.5,15.1,0.1506418485237484,1.0,26.0,4.0,4.0,15.0,9.0,94.0,84.0,1018.0,1016.1,8.0,4.467539586252022,13.5,14.2,0.0,0.2,0
13133,120715.0,3.828742784415145,7.6,14.5,0.2,11.0,39.0,10.0,2.0,19.0,26.0,77.0,55.0,1023.5,1022.6,1.0,4.467539586252022,10.1,14.2,0.0,0.0,0
13134,120716.0,3.828742784415145,1.5,15.8,0.0,10.0,20.0,10.0,16.0,2.0,0.0,88.0,51.0,1028.9,1024.8,4.545563347442761,4.467539586252022,6.6,14.6,0.0,0.0,0
13135,120717.0,3.828742784415145,5.0,18.1,0.0,7.0,30.0,7.0,1.0,20.0,9.0,70.0,55.0,1026.8,1022.7,1.0,4.467539586252022,11.4,16.7,0.0,0.6,0
13136,120718.0,3.828742784415145,9.0,14.7,0.6,3.0,20.0,3.0,3.0,9.0,13.0,92.0,92.0,1021.5,1017.9,7.0,6.0,12.9,13.5,0.0,0.15118640757738505,0
13137,120719.0,3.828742784415145,5.7,16.0,0.1506418485237484,10.0,41.0,10.0,10.0,15.0,17.0,90.0,48.0,1020.4,1018.9,1.0,6.0,10.2,14.2,0.0,0.0,0
13138,120720.0,3.828742784415145,2.5,16.9,0.0,10.0,39.0,14.0,10.0,9.0,30.0,74.0,42.0,1024.3,1022.0,4.545563347442761,4.467539586252022,8.4,16.2,0.0,0.0,0
13139,120721.0,3.828742784415145,2.8,18.8,0.0,10.0,39.0,10.0,14.0,15.0,19.0,79.0,51.0,1026.4,1023.6,1.0,3.0,9.7,18.5,0.0,0.0,0
13140,120722.0,3.828742784415145,4.4,18.8,0.0,7.0,33.0,10.0,6.0,7.0,17.0,73.0,44.0,1026.3,1023.3,1.0,5.0,10.6,17.2,0.0,0.0,0
13141,120723.0,3.828742784415145,4.0,17.9,0.0,7.0,33.0,6.0,14.0,17.0,15.0,65.0,41.0,1026.2,1022.5,1.0,4.467539586252022,12.5,17.6,0.0,0.0,0
13142,120724.0,3.828742784415145,3.5,19.5,0.0,16.0,37.77275469946623,3.0,3.0,11.0,7.0,74.0,32.0,1025.9,1015.6274376642046,3.0,3.0,10.0,18.5,0.0,0.0,0
13143,120725.0,3.828742784415145,6.2,19.7,0.0,16.0,37.77275469946623,8.0,13.0,22.0,15.0,67.0,34.0,1023.8,1020.4,4.545563347442761,4.467539586252022,11.7,18.8,0.0,0.0,0
13144,120726.0,3.828742784415145,7.6,19.6,0.0,16.0,37.77275469946623,13.0,13.0,22.0,20.0,78.0,50.0,1017.7,1013.4,7.0,4.467539586252022,12.9,19.4,0.0,1.2,0
13145,120727.0,3.828742784415145,4.9,15.9,1.2,5.0,39.0,11.0,2.0,15.0,24.0,78.0,39.0,1016.4,1014.2,1.0,5.0,9.1,15.1,0.0,0.0,0
13146,120728.0,3.828742784415145,4.6,13.7,0.0,11.0,41.0,2.0,11.0,19.0,24.0,88.0,57.0,1020.9,1019.9,7.0,6.0,8.4,13.3,0.0,0.0,0
13147,120729.0,3.828742784415145,2.3,16.3,0.0,11.0,37.0,11.0,11.0,17.0,26.0,84.0,43.0,1024.8,1022.2,1.0,4.467539586252022,8.8,15.8,0.0,0.0,0
13148,120730.0,3.828742784415145,1.8,16.6,0.0,11.0,39.0,10.0,10.0,13.0,26.0,82.0,33.0,1024.0,1020.4,1.0,4.467539586252022,7.6,16.1,0.0,0.0,0
13149,120731.0,3.828742784415145,1.5,17.4,0.0,10.0,26.0,10.0,10.0,2.0,9.0,88.0,28.0,1028.9,1020.9,4.545563347442761,4.467539586252022,6.6,16.8,0.0,0.0,0
13150,120801.0,3.828742784415145,0.8,16.5,0.0,10.0,28.0,17.0,5.0,7.0,19.0,71.0,33.0,1023.5,1020.1,4.545563347442761,4.467539586252022,8.8,16.2,0.0,0.0,0
13151,120802.0,3.828742784415145,-1.1,16.6,0.0,11.0,26.0,1.0,11.0,7.0,17.0,66.0,30.0,1024.0,1019.9,4.545563347442761,4.467539586252022,7.2,16.2,0.0,0.0,0
13152,120803.0,3.828742784415145,0.4,18.0,0.0,5.0,22.0,15.0,5.0,11.0,13.0,64.0,25.0,1021.6,1018.0,6.0,3.0,8.3,17.7,0.0,0.0,0
13153,120804.0,3.828742784415145,0.4,19.4,0.0,2.0,30.0,17.0,11.0,9.0,19.0,55.0,21.0,1022.3,1018.0,4.251556310130164,4.409265291349982,9.6,18.8,0.0,0.0,0
13154,120805.0,3.828742784415145,0.9,21.4,0.0,4.0,33.0,17.0,5.0,17.0,24.0,45.0,17.0,1020.8,1016.3,4.251556310130164,4.409265291349982,11.2,20.5,0.0,0.0,0
13155,120806.0,3.828742784415145,2.2,19.6,0.0,2.0,41.0,16.0,11.0,0.0,30.0,50.0,29.0,1021.0,1019.6,1.0,4.467539586252022,11.3,19.0,0.0,0.0,0
13156,120807.0,3.828742784415145,-0.4,17.0,0.0,11.0,30.0,16.0,11.0,0.0,15.0,59.0,28.0,1026.5,1023.1,4.545563347442761,4.467539586252022,9.2,16.5,0.0,0.0,0
13157,120808.0,3.828742784415145,-0.2,18.8,0.0,2.0,19.0,17.0,1.0,11.0,11.0,59.0,25.0,1025.4,1021.0,4.545563347442761,4.467539586252022,8.6,18.1,0.0,0.0,0
13158,120809.0,3.828742784415145,4.0,19.2,0.0,11.0,39.0,17.0,11.0,13.0,24.0,57.0,42.0,1018.5,1015.7,7.0,4.467539586252022,9.8,15.5,0.0,0.0,0
13159,120810.0,3.828742784415145,3.8,14.6,0.0,2.0,52.0,11.0,11.0,26.0,35.0,65.0,34.0,1021.3,1018.5,2.0,3.0,7.6,13.8,0.0,0.0,0
13160,120811.0,3.828742784415145,0.5,16.8,0.0,10.0,43.0,10.0,10.0,19.0,31.0,54.0,36.0,1022.4,1019.0,1.0,3.0,10.1,16.4,0.0,0.0,0
13161,120812.0,3.828742784415145,2.9,19.0,0.0,10.0,37.0,10.0,11.0,11.0,15.0,63.0,35.0,1023.7,1020.1,1.0,4.467539586252022,11.8,18.2,0.0,0.0,0
13162,120813.0,3.828742784415145,1.8,19.6,0.0,7.0,20.0,3.0,1.0,9.0,6.0,61.0,31.0,1026.3,1022.4,1.0,4.467539586252022,11.8,19.2,0.0,0.0,0
13163,120814.0,3.828742784415145,2.1,19.9,0.0,1.0,24.0,15.0,5.0,11.0,13.0,59.0,32.0,1024.6,1020.9,7.0,4.467539586252022,11.5,19.3,0.0,0.0,0
13164,120815.0,3.828742784415145,1.8,23.1,0.0,9.0,30.0,17.0,13.0,17.0,19.0,55.0,14.0,1022.3,1017.2,2.0,4.467539586252022,11.8,22.7,0.0,0.0,0
13165,120816.0,3.828742784415145,3.1,21.2,0.0,1.0,33.0,15.0,5.0,7.0,13.0,43.0,28.0,1017.7,1014.1,4.545563347442761,5.0,12.6,19.5,0.0,0.0,0
13166,120817.0,3.828742784415145,1.8,21.9,0.0,4.0,61.0,13.0,4.0,15.0,37.0,49.0,14.0,1014.9,1009.8,4.545563347442761,4.0,12.9,21.5,0.0,0.0,0
13167,120818.0,3.828742784415145,0.7,16.5,0.0,2.0,44.0,1.0,2.0,19.0,30.0,46.0,25.0,1018.8,1016.6,4.545563347442761,4.0,10.3,16.0,0.0,0.0,0
13168,120819.0,3.828742784415145,0.2,17.2,0.0,2.0,31.0,5.0,11.0,7.0,15.0,61.0,30.0,1024.0,1021.2,1.0,5.0,10.6,16.5,0.0,0.0,0
13169,120820.0,3.828742784415145,3.8,18.9,0.0,3.0,24.0,8.0,11.0,11.0,6.0,53.0,29.0,1023.6,1018.7,3.0,4.467539586252022,10.9,18.0,0.0,0.0,0
